timestamp,status,frame_id,scale_name,tile_img,global_x_1x,global_y_1x,pred_north_m,pred_east_m,true_north_m,true_east_m,truth_source,truth_status,truth_age_sec,truth_pose_age_sec,truth_gz_x,truth_gz_y,truth_gz_z,error_m,calc_error_m,gazebo_error_m,nav_north_m,nav_east_m,nav_raw_north_m,nav_raw_east_m,nav_filter_residual_m,nav_filter_reset,nav_gazebo_error_m,vision_tx_north_m,vision_tx_east_m,vision_tx_map_north_m,vision_tx_map_east_m,vision_timestamp_source,vision_align_source,vision_align_seed_source,vision_align_offset_north_m,vision_align_offset_east_m,vision_align_age_sec,nav_status,reject_reason,reject_error_m,reject_jump_m,reject_nav_age_sec,inliers,good_count,tiles_scanned,tiles_considered,frame_quad_width_m,frame_quad_height_m,frame_quad_area_m2,search_source,search_radius_m,duration_sec
2026-06-02T13:22:32,OK,96,sift_master,patch_r05_c05.png,6144.6226806640625,6143.6263427734375,0.045612454414367676,0.0760108232498169,-0.019568001862105968,0.03645220390069399,gazebo,receiving,0.058084726333618164,0.009608745574951172,0.03645220390069399,-0.019568001862105968,100.6064807796257,,0.07624549983584666,0.07624549983584666,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,90,147,6,6,127.70299519340116,127.6931210550556,16299.97111787329,local_ned_seed,220.0,0.2124067950007884
2026-06-02T13:22:32,OK,98,sift_master,patch_r05_c05.png,6144.7763671875,6146.1307373046875,-0.26009976863861084,0.0947713851928711,-0.019148291325771963,0.03600016785720919,gazebo,receiving,0.09137487411499023,0.016559362411499023,0.03600016785720919,-0.019148291325771963,100.61005112380384,,0.24801546404681124,0.24801546404681124,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,87,142,6,6,128.4171605783599,128.44515215911508,16489.35072262464,local_ned_seed,220.0,0.23120759400080715
2026-06-02T13:22:32,OK,100,sift_master,patch_r05_c05.png,6144.1309814453125,6144.7645263671875,-0.09332597255706787,0.015988945960998535,-0.01865355412162545,0.03527051093718224,gazebo,receiving,0.03329157829284668,0.012576818466186523,0.03527051093718224,-0.01865355412162545,100.61463648517956,,0.07712164950860813,0.07712164950860813,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,90,150,6,6,128.4346106506984,127.79747277587047,16409.0596373751,local_ned_seed,220.0,0.24114056399957917
2026-06-02T13:22:32,OK,102,sift_master,patch_r05_c05.png,6143.739440917969,6144.576904296875,-0.07042288780212402,-0.03180652856826782,-0.01833719286563436,0.03466710638888621,gazebo,receiving,0.04168820381164551,0.00732421875,0.03466710638888621,-0.01833719286563436,100.61809722982831,,0.08444917857169502,0.08444917857169502,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,86,134,6,6,128.4949196493345,128.0236506578238,16446.12649049712,local_ned_seed,220.0,0.20768078800028889
2026-06-02T13:22:33,OK,103,sift_master,patch_r05_c05.png,6144.2310791015625,6144.051025390625,-0.00622868537902832,0.028207898139953613,-0.018118132492113817,0.034189788690329105,gazebo,receiving,0.04957127571105957,0.02281975746154785,0.034189788690329105,-0.018118132492113817,100.62071013800735,,0.013309469080753322,0.013309469080753322,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,83,146,6,6,127.01905775877947,126.85098483360147,16110.907998665518,local_ned_seed,220.0,0.20669623600042542
2026-06-02T13:22:33,OK,105,sift_master,patch_r05_c05.png,6143.826232910156,6144.246826171875,-0.03013014793395996,-0.02121180295944214,-0.01791260478425144,0.03366874952372848,gazebo,receiving,0.06302857398986816,0.008719444274902344,0.03366874952372848,-0.01791260478425144,100.62360029538988,,0.05622404647010952,0.05622404647010952,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,90,149,6,6,128.45890900961976,128.12162311345534,16454.235757502625,local_ned_seed,220.0,0.21278934799920535
2026-06-02T13:22:33,OK,106,sift_master,patch_r05_c05.png,6143.715393066406,6144.568115234375,-0.06935000419616699,-0.03474205732345581,-0.01770976030546798,0.03299838448455544,gazebo,receiving,0.017415285110473633,0.0062105655670166016,0.03299838448455544,-0.01770976030546798,100.62759260480802,,0.08517911859978029,0.08517911859978029,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,86,142,6,6,128.40966581395182,127.6435193295622,16386.228437314105,local_ned_seed,220.0,0.25328925699977844
2026-06-02T13:22:33,OK,108,sift_master,patch_r05_c05.png,6143.881774902344,6142.896789550781,0.1346692442893982,-0.014431774616241455,-0.017562827546900993,0.03254165077565293,gazebo,receiving,0.03231453895568848,0.0015223026275634766,0.03254165077565293,-0.017562827546900993,100.63040462431111,,0.15931448894755312,0.15931448894755312,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,91,144,6,6,127.9108995841804,127.63152109786718,16321.05308307069,local_ned_seed,220.0,0.21354124900062743
2026-06-02T13:22:34,OK,110,sift_master,patch_r05_c05.png,6143.6939697265625,6144.4302978515625,-0.05252659320831299,-0.037357211112976074,-0.017395748496966294,0.03213428483709054,gazebo,receiving,0.0567629337310791,0.013118982315063477,0.03213428483709054,-0.017395748496966294,100.63292261602346,,0.07786683671185624,0.07786683671185624,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,85,146,6,6,127.51801573781718,128.05105290936396,16327.100177768618,local_ned_seed,220.0,0.22456488700117916
2026-06-02T13:22:34,OK,111,sift_master,patch_r05_c05.png,6144.1512451171875,6145.9954833984375,-0.24358928203582764,0.018462538719177246,-0.01718489305761772,0.03171663621721684,gazebo,receiving,0.07793927192687988,0.004634380340576172,0.03171663621721684,-0.01718489305761772,100.63546868742473,,0.22679201584069072,0.22679201584069072,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,92,144,6,6,128.65670726875538,128.48194559850828,16524.00196837578,local_ned_seed,220.0,0.22043407300043327
2026-06-02T13:22:34,OK,113,sift_master,patch_r05_c05.png,6143.744873046875,6143.996398925781,0.00043958425521850586,-0.0311434268951416,-0.016861289478589326,0.031182190006348975,gazebo,receiving,0.02498769760131836,0.012716054916381836,0.031182190006348975,-0.016861289478589326,100.63863106008901,,0.06468232180514649,0.06468232180514649,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,86,147,6,6,128.51397072727926,128.05334703613397,16452.988756946674,local_ned_seed,220.0,0.24725059400043392
2026-06-02T13:22:34,OK,115,sift_master,patch_r05_c05.png,6144.0687255859375,6143.812316894531,0.02291053533554077,0.00838935375213623,-0.01658916319985375,0.030814444751236677,gazebo,receiving,0.0602264404296875,0.016046762466430664,0.030814444751236677,-0.01658916319985375,100.64041155105087,,0.04542148049882328,0.04542148049882328,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,98,143,6,6,128.31242888916705,127.80179931979401,16393.219965475215,local_ned_seed,220.0,0.2337489209985506
2026-06-02T13:22:34,OK,116,sift_master,patch_r05_c05.png,6144.28173828125,6145.28564453125,-0.15693902969360352,0.03439188003540039,-0.01619656949040555,0.030370237792717178,gazebo,receiving,0.06472945213317871,0.0026674270629882812,0.030370237792717178,-0.01619656949040555,100.64194354669847,,0.14079990664193248,0.14079990664193248,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,89,156,6,6,127.82846214775373,127.88785578179906,16344.620194418014,local_ned_seed,220.0,0.20382469899959688
2026-06-02T13:22:35,OK,118,sift_master,patch_r05_c05.png,6144.1519775390625,6144.892333984375,-0.10892748832702637,0.018551945686340332,-0.01571506671945555,0.029878483078795474,gazebo,receiving,0.0970759391784668,0.0028913021087646484,0.029878483078795474,-0.01571506671945555,100.64314232942353,,0.09389806170124183,0.09389806170124183,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,97,150,6,6,128.27742929895552,127.69515702046247,16376.552573454192,local_ned_seed,220.0,0.2317632769991178
2026-06-02T13:22:35,OK,120,sift_master,patch_r05_c05.png,6144.1546630859375,6144.36181640625,-0.04416704177856445,0.01887977123260498,-0.015128305155578977,0.02931957799307039,gazebo,receiving,0.09430360794067383,0.007304668426513672,0.02931957799307039,-0.015128305155578977,100.644268533793,,0.030858350407223283,0.030858350407223283,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,97,150,6,6,127.93301708032389,127.75318429667165,16337.875682679027,local_ned_seed,220.0,0.19663656600096147
2026-06-02T13:22:35,OK,122,sift_master,patch_r05_c05.png,6144.5015869140625,6146.5150146484375,-0.30700862407684326,0.06122887134552002,-0.01370907783053596,0.02804676561649456,gazebo,receiving,0.0701456069946289,0.021716594696044922,0.02804676561649456,-0.01370907783053596,100.64706841356113,,0.29517058791299305,0.29517058791299305,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,90,151,6,6,128.7453910739104,128.51328004386147,16539.0944540223,local_ned_seed,220.0,0.32873919399935403
2026-06-02T13:22:36,OK,124,sift_master,patch_r05_c05.png,6143.8170166015625,6143.171813964844,0.10109692811965942,-0.022336840629577637,-0.012657583429585426,0.02711877623259288,gazebo,receiving,0.02105259895324707,0.007403850555419922,0.02711877623259288,-0.012657583429585426,100.64948458136885,,0.12404010213243571,0.12404010213243571,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,86,142,6,6,127.78669733555623,127.71756067927703,16315.198024201145,local_ned_seed,220.0,0.2541051289990719
2026-06-02T13:22:36,OK,126,sift_master,patch_r05_c05.png,6143.9320068359375,6145.4759521484375,-0.180169939994812,-0.008299946784973145,-0.012109370879931941,0.026622578891986676,gazebo,receiving,0.03276801109313965,0.019925355911254883,0.026622578891986676,-0.012109370879931941,100.65094772070755,,0.1716506268292525,0.1716506268292525,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,93,143,6,6,128.71626047918906,128.4698249148322,16529.949872614885,local_ned_seed,220.0,0.21352344900151365
2026-06-02T13:22:36,OK,128,sift_master,patch_r05_c05.png,6143.1590576171875,6144.155517578125,-0.018984079360961914,-0.1026540994644165,-0.011576357590066038,0.02611782814935151,gazebo,receiving,0.028393983840942383,0.004668235778808594,0.02611782814935151,-0.011576357590066038,100.65220973526444,,0.12898481958432362,0.12898481958432362,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,91,145,6,6,128.50862566661576,127.77761224425022,16416.299666269646,local_ned_seed,220.0,0.1970707799991942
2026-06-02T13:22:36,OK,130,sift_master,patch_r05_c05.png,6143.968688964844,6142.864990234375,0.1385509967803955,-0.003822147846221924,-0.011082676961019469,0.025577360473110263,gazebo,receiving,0.09711599349975586,0.013712406158447266,0.025577360473110263,-0.011082676961019469,100.65292819538259,,0.15249448320110046,0.15249448320110046,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,90,154,6,6,128.36442295599832,127.76204435502837,16394.94744481851,local_ned_seed,220.0,0.21800228200118
2026-06-02T13:22:36,OK,131,sift_master,patch_r05_c05.png,6144.42724609375,6144.5419921875,-0.0661611557006836,0.0521540641784668,-0.010452951597630886,0.024708468846452784,gazebo,receiving,0.027100801467895508,0.012915611267089844,0.024708468846452784,-0.010452951597630886,100.65281153664586,,0.06210205075129201,0.06210205075129201,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,91,137,6,6,128.31031719832671,128.1214041527409,16434.57200768558,local_ned_seed,220.0,0.2312556710003264
2026-06-02T13:22:37,OK,133,sift_master,patch_r05_c05.png,6144.15380859375,6144.816162109375,-0.09962916374206543,0.018775463104248047,-0.010023294864681393,0.024049310160023627,gazebo,receiving,0.06982994079589844,0.018106937408447266,0.024049310160023627,-0.010023294864681393,100.65216305004931,,0.08976093359607315,0.08976093359607315,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,92,156,6,6,127.62313126803099,127.2792609467544,16241.517763694535,local_ned_seed,220.0,0.24279999600003066
2026-06-02T13:22:37,OK,135,sift_master,patch_r05_c05.png,6143.8521728515625,6144.4102783203125,-0.05008280277252197,-0.01804530620574951,-0.009347194853253622,0.02308124422189293,gazebo,receiving,0.003827333450317383,0.016326189041137695,0.02308124422189293,-0.009347194853253622,100.65074050023769,,0.05788594736747231,0.05788594736747231,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,100,150,6,6,127.9324571524597,127.45739474204787,16303.17840052356,local_ned_seed,220.0,0.23340716600068845
2026-06-02T13:22:37,OK,137,sift_master,patch_r05_c05.png,6143.393615722656,6143.512634277344,0.05949288606643677,-0.07402151823043823,-0.008735971484341265,0.02231604637358314,gazebo,receiving,0.03422880172729492,0.0026078224182128906,0.02231604637358314,-0.008735971484341265,100.64922721511105,,0.11805127426893093,0.11805127426893093,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,89,149,6,6,127.96597658438455,127.79911988426801,16349.909998635365,local_ned_seed,220.0,0.22972707500048273
2026-06-02T13:22:37,OK,138,sift_master,patch_r05_c05.png,6143.35498046875,6144.2176513671875,-0.02656877040863037,-0.07873773574829102,-0.008252315934239552,0.02177676436102149,gazebo,receiving,0.061959028244018555,0.0038182735443115234,0.02177676436102149,-0.008252315934239552,100.6477853841397,,0.10216974716978316,0.10216974716978316,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,93,150,6,6,128.12481461848003,127.21504199604877,16296.241541827269,local_ned_seed,220.0,0.22673710200069763
2026-06-02T13:22:38,OK,140,sift_master,patch_r05_c05.png,6143.538513183594,6144.2000732421875,-0.02442300319671631,-0.056333839893341064,-0.007773684427986529,0.021328388703470563,gazebo,receiving,0.08206892013549805,0.013754129409790039,0.021328388703470563,-0.007773684427986529,100.64609044295231,,0.07942683152490852,0.07942683152490852,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,81,137,6,6,127.25166342622613,126.95410530299367,16153.576948510718,local_ned_seed,220.0,0.22114810600032797
2026-06-02T13:22:38,OK,141,sift_master,patch_r05_c05.png,6143.3631591796875,6143.742736816406,0.031404197216033936,-0.07773935794830322,-0.007235574787159639,0.02094871168532971,gazebo,receiving,0.07889223098754883,0.0005586147308349609,0.02094871168532971,-0.007235574787159639,100.64401928839689,,0.10598286214512026,0.10598286214512026,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,88,151,6,6,128.26539534039745,128.01783597288753,16416.40711834255,local_ned_seed,220.0,0.19581205699978455
2026-06-02T13:22:38,OK,143,sift_master,patch_r05_c05.png,6143.12451171875,6145.073974609375,-0.13110041618347168,-0.10687112808227539,-0.0064307587552408785,0.02064596522167816,gazebo,receiving,0.06913328170776367,0.016296863555908203,0.02064596522167816,-0.006430758755240879,100.64078408702022,,0.17833432806939223,0.17833432806939223,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,84,138,6,6,128.88804521724225,128.49877791238796,16556.39452103297,local_ned_seed,220.0,0.2392727130009007
2026-06-02T13:22:38,OK,145,sift_master,patch_r05_c05.png,6143.180358886719,6143.599426269531,0.048898160457611084,-0.10005384683609009,-0.005522443267858501,0.02064346684829822,gazebo,receiving,0.001745462417602539,0.014999866485595703,0.02064346684829822,-0.005522443267858501,100.63710411520596,,0.1323988052834021,0.1323988052834021,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,82,139,6,6,128.08749077257374,127.78357406293603,16361.814338900022,local_ned_seed,220.0,0.23208322000027692
2026-06-02T13:22:39,OK,147,sift_master,patch_r05_c05.png,6143.030090332031,6143.935546875,0.007867813110351562,-0.11839717626571655,-0.004788891244620265,0.020844344898823055,gazebo,receiving,0.02828240394592285,0.006579399108886719,0.020844344898823055,-0.004788891244620264,100.63413550855971,,0.1398155691664705,0.1398155691664705,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,92,130,6,6,128.38454267486117,127.80969247682661,16403.740401599698,local_ned_seed,220.0,0.2254803260002518
2026-06-02T13:22:39,OK,148,sift_master,patch_r05_c05.png,6143.0521240234375,6143.107482910156,0.10894984006881714,-0.11570751667022705,-0.004180479482388597,0.02109884522155881,gazebo,receiving,0.035806894302368164,0.0034151077270507812,0.02109884522155881,-0.004180479482388597,100.63168559533777,,0.1775230966827252,0.1775230966827252,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,81,135,6,6,128.52710368698777,127.77601651945409,16418.10471194294,local_ned_seed,220.0,0.2087582399999519
2026-06-02T13:22:39,OK,150,sift_master,patch_r05_c05.png,6143.827819824219,6145.8402099609375,-0.22463500499725342,-0.02101808786392212,-0.003680270335241081,0.021376504592388174,gazebo,receiving,0.06572341918945312,0.0075376033782958984,0.021376504592388174,-0.0036802703352410812,100.62978090407289,,0.22498510226034282,0.22498510226034282,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,93,144,6,6,128.7864888102976,128.42964709194405,16533.638824049707,local_ned_seed,220.0,0.2304182320003747
2026-06-02T13:22:39,OK,152,sift_master,patch_r05_c05.png,6143.7230224609375,6145.1121826171875,-0.135764479637146,-0.03381073474884033,-0.0030848241543818735,0.021849705196105712,gazebo,receiving,0.0016636848449707031,0.01169729232788086,0.021849705196105712,-0.003084824154381874,100.62769158157431,,0.14388181105994574,0.14388181105994574,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,83,147,6,6,127.86458276823912,127.78678844382821,16336.268373489283,local_ned_seed,220.0,0.23743221899894706
2026-06-02T13:22:39,OK,153,sift_master,patch_r05_c05.png,6143.444396972656,6144.1329345703125,-0.016227364540100098,-0.06782263517379761,-0.0026808664775529404,0.022290358465303386,gazebo,receiving,0.015505552291870117,0.005431413650512695,0.022290358465303386,-0.00268086647755294,100.62635683329597,,0.09112551361917941,0.09112551361917941,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,89,149,6,6,128.60981245910978,128.12441232079607,16472.92613160378,local_ned_seed,220.0,0.21316831600051955
2026-06-02T13:22:40,OK,155,sift_master,patch_r05_c05.png,6143.5347900390625,6144.2579345703125,-0.0314861536026001,-0.05678832530975342,-0.0023288817864763438,0.02273595709727075,gazebo,receiving,0.06528544425964355,0.011996746063232422,0.02273595709727075,-0.002328881786476344,100.62521179518072,,0.08470099168316424,0.08470099168316424,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,86,149,6,6,128.29756594167446,127.57561659264766,16363.780438463205,local_ned_seed,220.0,0.24947648500165087
2026-06-02T13:22:40,OK,157,sift_master,patch_r05_c05.png,6144.013916015625,6144.7506103515625,-0.09162724018096924,0.0016987323760986328,-0.0017543090106258725,0.02340680958054517,gazebo,receiving,0.0027697086334228516,0.01383352279663086,0.02340680958054517,-0.0017543090106258727,100.62302054881172,,0.09245747332186559,0.09245747332186559,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,84,148,6,6,128.48914278844742,127.66244373515964,16398.467710732668,local_ned_seed,220.0,0.23644208699988667
2026-06-02T13:22:40,OK,159,sift_master,patch_r05_c05.png,6144.0037841796875,6143.1080322265625,0.10888278484344482,0.00046193599700927734,-0.0013791645282045517,0.023761397217259943,gazebo,receiving,0.07485365867614746,0.007874250411987305,0.023761397217259943,-0.0013791645282045504,100.62098665393769,,0.11269677179223074,0.11269677179223074,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,88,148,6,6,127.51573717311265,127.71602457722494,16278.414315665736,local_ned_seed,220.0,0.271008282999901
2026-06-02T13:22:40,OK,161,sift_master,patch_r05_c05.png,6144.343505859375,6144.83203125,-0.10156631469726562,0.041931867599487305,-0.0008665159985467713,0.024214674782755165,gazebo,receiving,0.005724906921386719,0.011944770812988281,0.024214674782755165,-0.0008665159985467727,100.61696167528127,,0.1022465079074477,0.1022465079074477,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,93,143,6,6,128.37558699196134,128.25622395232335,16460.03221410708,local_ned_seed,220.0,0.23456256999998004
2026-06-02T13:22:41,OK,163,sift_master,patch_r05_c05.png,6143.8663330078125,6146.0662841796875,-0.2522319555282593,-0.016316771507263184,-0.000527274309685976,0.024503987894254155,gazebo,receiving,0.037333011627197266,0.004196643829345703,0.024503987894254155,-0.0005272743096859767,100.6137891936623,,0.2549932958833627,0.2549932958833627,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,88,147,6,6,128.984354727114,128.63651510521908,16585.088571428012,local_ned_seed,220.0,0.23061512200001744
2026-06-02T13:22:41,OK,165,sift_master,patch_r05_c05.png,6143.442321777344,6146.1739501953125,-0.2653747797012329,-0.06807595491409302,-0.0001516675246756652,0.024801273224938167,gazebo,receiving,0.05486249923706055,0.007337808609008789,0.024801273224938167,-0.00015166752467566546,100.61050217602201,,0.28101508631994887,0.28101508631994887,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,86,143,6,6,129.22403322389374,128.7650116799965,16632.133739973466,local_ned_seed,220.0,0.21656565699959174
2026-06-02T13:22:41,OK,166,sift_master,patch_r05_c05.png,6143.727355957031,6143.625549316406,0.045709311962127686,-0.03328174352645874,0.0002113926496787183,0.025065891541249666,gazebo,receiving,0.08393645286560059,0.0010464191436767578,0.025065891541249666,0.00021139264967871694,100.60792126075052,,0.07398991268920779,0.07398991268920779,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,76,134,6,6,128.41366144298888,128.04441361735095,16439.23853431392,local_ned_seed,220.0,0.23192263299824845
2026-06-02T13:22:41,OK,168,sift_master,patch_r05_c05.png,6143.669738769531,6144.8729248046875,-0.10655820369720459,-0.040315091609954834,0.0007231866124840919,0.025423753215834344,gazebo,receiving,0.06340980529785156,0.008714437484741211,0.025423753215834344,0.0007231866124840915,100.60532990426235,,0.12582087436434763,0.12582087436434763,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,94,141,6,6,128.69186473649543,128.11988083708883,16482.715954665357,local_ned_seed,220.0,0.2817822189990693
2026-06-02T13:22:42,OK,170,sift_master,patch_r05_c05.png,6143.7459716796875,6144.5267333984375,-0.06429851055145264,-0.031009316444396973,0.0012937630906027717,0.025892626342331665,gazebo,receiving,0.0407099723815918,0.016819477081298828,0.025892626342331665,0.001293763090602772,100.60317407345893,,0.08683419519082569,0.08683419519082569,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,86,147,6,6,127.53371170892474,127.44771930204502,16251.802899769738,local_ned_seed,220.0,0.28099297500011744
2026-06-02T13:22:42,OK,172,sift_master,patch_r05_c05.png,6143.59814453125,6144.6143798828125,-0.07499754428863525,-0.049054622650146484,0.0015890475202004761,0.026255608716932242,gazebo,receiving,0.09949231147766113,0.006890058517456055,0.026255608716932242,0.0015890475202004748,100.60208756522063,,0.1074110655074986,0.1074110655074986,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,90,138,6,6,128.57608511080699,127.92487396481442,16443.026888406042,local_ned_seed,220.0,0.25839229799930763
2026-06-02T13:22:42,OK,174,sift_master,patch_r05_c05.png,6143.9229736328125,6143.759460449219,0.029362738132476807,-0.009402632713317871,0.0017406716543971086,0.02669581572445714,gazebo,receiving,0.07685518264770508,0.01685810089111328,0.02669581572445714,0.0017406716543971086,100.60142991798611,,0.04545411462270666,0.04545411462270666,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,88,149,6,6,128.12398790316468,127.46952690914304,16328.492094948548,local_ned_seed,220.0,0.28307325199966726
2026-06-02T13:22:42,OK,175,sift_master,patch_r05_c05.png,6143.4658203125,6143.200988769531,0.09753555059432983,-0.06520748138427734,0.0017001811434696826,0.026999314214782872,gazebo,receiving,0.08935689926147461,0.003370523452758789,0.026999314214782872,0.0017001811434696837,100.60145981463987,,0.13299064325143228,0.13299064325143228,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,86,143,6,6,128.0469220071876,127.31236134983168,16299.132524707047,local_ned_seed,220.0,0.2163710450004146
2026-06-02T13:22:43,OK,177,sift_master,patch_r05_c05.png,6144.078125,6143.956298828125,0.005334615707397461,0.0095367431640625,0.0013302486061230225,0.027415773448695335,gazebo,receiving,0.004286766052246094,0.006986379623413086,0.027415773448695335,0.0013302486061230233,100.60246180132981,,0.018321972595782013,0.018321972595782013,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,92,150,6,6,127.6728316298355,127.67419779023298,16297.76008581213,local_ned_seed,220.0,0.21666342099888425
2026-06-02T13:22:43,OK,179,sift_master,patch_r05_c05.png,6143.5572509765625,6144.9251708984375,-0.11293590068817139,-0.05404651165008545,0.000827898846661769,0.027598743923158163,gazebo,receiving,0.0031735897064208984,0.013288736343383789,0.027598743923158163,0.0008278988466617705,100.60377180785932,,0.14002910355430392,0.14002910355430392,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,87,151,6,6,129.81910377652798,129.1237260277735,16753.11582657077,local_ned_seed,220.0,0.19770733199948154
2026-06-02T13:22:43,OK,181,sift_master,patch_r05_c05.png,6144.06396484375,6144.7216796875,-0.08809566497802734,0.007808208465576172,-8.057196137764566e-05,0.02772142697342407,gazebo,receiving,0.059279441833496094,0.00792074203491211,0.02772142697342407,-8.057196137764643e-05,100.60596085059245,,0.09023964134498094,0.09023964134498094,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,79,146,6,6,128.33023310804205,128.26809344103324,16456.291264902222,local_ned_seed,220.0,0.20545292399947357
2026-06-02T13:22:43,OK,182,sift_master,patch_r05_c05.png,6143.979553222656,6144.1544189453125,-0.018849968910217285,-0.0024959444999694824,-0.001160438088512683,0.0277816367301265,gazebo,receiving,0.08412432670593262,0.0023238658905029297,0.0277816367301265,-0.0011604380885126813,100.60844583256859,,0.03506638598197849,0.03506638598197849,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,86,144,6,6,128.61130191270516,128.03915087407916,16462.35448660649,local_ned_seed,220.0,0.2243173269998806
2026-06-02T13:22:44,OK,184,sift_master,patch_r05_c05.png,6143.494934082031,6143.48388671875,0.06300210952758789,-0.06165355443954468,-0.0023881845975348547,0.027849473483825445,gazebo,receiving,0.08408117294311523,0.0047800540924072266,0.027849473483825445,-0.0023881845975348547,100.61109642543104,,0.11084530920711816,0.11084530920711816,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,83,144,6,6,127.21070752981473,126.80464508044062,16129.459260859097,local_ned_seed,220.0,0.2002387770007772
2026-06-02T13:22:44,OK,185,sift_master,patch_r05_c05.png,6143.567687988281,6142.811584472656,0.14507025480270386,-0.052772462368011475,-0.004530250698651683,0.028063996837317765,gazebo,receiving,0.0037844181060791016,0.008336782455444336,0.028063996837317765,-0.004530250698651683,100.61500049905631,,0.17004365434533558,0.17004365434533558,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,91,149,6,6,127.73746529276877,127.74802521237108,16311.303913032787,local_ned_seed,220.0,0.22163983700011158
2026-06-02T13:22:44,OK,187,sift_master,patch_r05_c05.png,6143.183410644531,6143.899230957031,0.01230090856552124,-0.0996813178062439,-0.006349955248361867,0.028362680516344045,gazebo,receiving,0.016556739807128906,0.00299835205078125,0.028362680516344045,-0.006349955248361867,100.6177647092693,,0.12939520944547722,0.12939520944547722,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,90,146,6,6,128.42172761620694,127.70468860147183,16395.626989055334,local_ned_seed,220.0,0.2224271659997612
2026-06-02T13:22:44,OK,188,sift_master,patch_r05_c05.png,6143.5806884765625,6144.1832275390625,-0.022366642951965332,-0.0511854887008667,-0.008022571949508065,0.02870312594024363,gazebo,receiving,0.03307604789733887,0.0067484378814697266,0.02870312594024363,-0.008022571949508065,100.6199618003157,,0.08116614517272187,0.08116614517272187,,,,,,,,,,,,,,,,,,REJECTED,low_inliers,,,,98,147,6,6,128.48367793608674,128.12362134385754,16456.816772875914,local_ned_seed,220.0,0.21380779699939012
