CONNECT udp:127.0.0.1:14550
HEARTBEAT target=1/0 mode=GUIDED
BOOTSTRAP gz=(-0.017,0.031,100.483) local=(0.006,0.004,-99.996) axis=enu speed_source=zero attitude_source=zero pose_delay=0.60s bias=(0.00,0.00) noise_std=0.00 observe_only=False
GT sent=298 pose=(0.11,-0.15,-99.98) vel=(0.00,0.00,0.00) err=(0.10,-0.16,0.00) local_age=67.19s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=303 pose=(0.11,-0.11,-99.98) vel=(0.00,0.00,0.00) err=(0.11,-0.12,0.00) local_age=68.56s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=308 pose=(0.08,-0.04,-99.98) vel=(0.00,0.00,0.00) err=(0.08,-0.04,0.00) local_age=69.69s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=313 pose=(0.03,0.05,-99.98) vel=(0.00,0.00,0.00) err=(0.02,0.05,0.00) local_age=70.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=317 pose=(-0.02,0.09,-99.98) vel=(0.00,0.00,0.00) err=(-0.02,0.09,0.00) local_age=71.99s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=322 pose=(-0.05,0.07,-99.98) vel=(0.00,0.00,0.00) err=(-0.05,0.07,0.00) local_age=73.19s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=327 pose=(-0.04,-0.02,-99.98) vel=(0.00,0.00,0.00) err=(-0.05,-0.02,0.00) local_age=74.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=332 pose=(0.01,-0.12,-99.98) vel=(0.00,0.00,0.00) err=(0.00,-0.13,0.00) local_age=75.69s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=337 pose=(0.08,-0.18,-99.98) vel=(0.00,0.00,0.00) err=(0.07,-0.19,0.00) local_age=76.94s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=341 pose=(0.13,-0.17,-99.98) vel=(0.00,0.00,0.00) err=(0.12,-0.18,0.00) local_age=78.03s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=346 pose=(0.15,-0.11,-99.98) vel=(0.00,0.00,0.00) err=(0.14,-0.11,0.00) local_age=79.19s ekf_flags=831 vel_var=0.009 pos_var=0.006
GT sent=351 pose=(0.12,0.04,-99.98) vel=(0.00,0.00,0.00) err=(0.11,0.04,0.00) local_age=80.44s ekf_flags=831 vel_var=0.009 pos_var=0.006
