CONNECT udp:127.0.0.1:14550
HEARTBEAT target=1/0 mode=GUIDED
BOOTSTRAP gz=(-1.030,1.477,66.671) local=(1.463,-1.010,-66.179) axis=enu speed_source=zero attitude_source=zero pose_delay=0.60s bias=(0.00,0.00) noise_std=0.25 observe_only=False
GT sent=504 pose=(2.22,-5.31,-66.20) vel=(0.00,0.00,0.00) err=(0.75,-4.30,0.00) local_age=114.46s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=509 pose=(4.12,-5.64,-66.20) vel=(0.00,0.00,0.00) err=(2.66,-4.62,0.00) local_age=115.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=513 pose=(4.09,-3.70,-66.20) vel=(0.00,0.00,0.00) err=(2.62,-2.69,0.00) local_age=116.52s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=518 pose=(2.03,-0.53,-66.20) vel=(0.00,0.00,0.00) err=(0.57,0.48,0.00) local_age=117.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=522 pose=(-0.24,0.49,-66.20) vel=(0.00,0.00,0.00) err=(-1.70,1.50,0.00) local_age=118.77s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=527 pose=(-2.22,2.26,-66.20) vel=(0.00,0.00,0.00) err=(-3.68,3.27,0.00) local_age=120.02s ekf_flags=831 vel_var=0.008 pos_var=0.006
GT sent=532 pose=(-2.05,1.62,-66.20) vel=(0.00,0.00,0.00) err=(-1.48,0.94,-0.03) local_age=0.13s ekf_flags=831 vel_var=0.009 pos_var=0.429
GT sent=537 pose=(1.31,1.30,-66.19) vel=(0.00,0.00,0.00) err=(1.74,0.79,0.02) local_age=0.00s ekf_flags=831 vel_var=0.009 pos_var=0.415
GT sent=541 pose=(5.05,0.76,-66.23) vel=(0.00,0.00,0.00) err=(4.95,0.49,0.03) local_age=0.05s ekf_flags=831 vel_var=0.009 pos_var=0.362
GT sent=544 pose=(7.53,-0.63,-66.25) vel=(0.00,0.00,0.00) err=(7.13,-0.87,0.01) local_age=0.51s ekf_flags=831 vel_var=0.009 pos_var=0.282
GT sent=550 pose=(7.56,-3.69,-66.26) vel=(0.00,0.00,0.00) err=(6.90,-3.89,0.00) local_age=0.86s ekf_flags=831 vel_var=0.009 pos_var=0.275
GT sent=554 pose=(5.45,-5.58,-66.25) vel=(0.00,0.00,0.00) err=(4.26,-5.73,0.00) local_age=0.96s ekf_flags=831 vel_var=0.009 pos_var=0.289
GT sent=558 pose=(1.15,-6.72,-66.22) vel=(0.00,0.00,0.00) err=(-1.37,-6.75,-0.03) local_age=0.38s ekf_flags=831 vel_var=0.009 pos_var=0.516
GT sent=562 pose=(-4.10,-5.47,-66.19) vel=(0.00,0.00,0.00) err=(-8.20,-4.64,-0.05) local_age=0.40s ekf_flags=831 vel_var=0.009 pos_var=0.917
GT sent=567 pose=(-6.64,-3.37,-66.14) vel=(0.00,0.00,0.00) err=(-11.38,-1.31,0.06) local_age=0.27s ekf_flags=831 vel_var=0.009 pos_var=0.730
GT sent=572 pose=(-6.66,1.77,-66.21) vel=(0.00,0.00,0.00) err=(-9.93,5.21,0.03) local_age=0.09s ekf_flags=831 vel_var=0.009 pos_var=0.609
GT sent=576 pose=(-6.58,3.68,-66.25) vel=(0.00,0.00,0.00) err=(-7.44,7.38,-0.07) local_age=0.03s ekf_flags=831 vel_var=0.009 pos_var=0.609
GT sent=580 pose=(-8.72,4.25,-66.17) vel=(0.00,0.00,0.00) err=(-7.03,7.34,-0.13) local_age=0.26s ekf_flags=831 vel_var=0.009 pos_var=0.763
STATUSTEXT severity=6 text=No ap_message for mavlink id (253)
GT sent=584 pose=(-12.42,5.99,-66.04) vel=(0.00,0.00,0.00) err=(-12.82,6.58,0.01) local_age=0.62s ekf_flags=831 vel_var=0.009 pos_var=1.530
